STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,UNIT_TYPE,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,UNIT_TYPE_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,DATA_SOURCE_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ZWE,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,58.96614907439079,A,Triennial,Zimbabwe,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ZWE,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2014,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,41.457379964142596,A,Triennial,Zimbabwe,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AFG,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,17.3684576930769,A,Triennial,Afghanistan,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AFG,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,8.98039726570986,A,Triennial,Afghanistan,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ALB,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,31.947253875050404,A,Triennial,Albania,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ALB,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,16.764180060420898,A,Triennial,Albania,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,DZA,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,44.4580258534075,A,Triennial,Algeria,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,DZA,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,29.9437351824421,A,Triennial,Algeria,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ARG,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,36.366490722276204,A,Triennial,Argentina,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ARG,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,21.215062938153,A,Triennial,Argentina,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ARM,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,35.1256952141677,A,Triennial,Armenia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ARM,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,25.44056358826,A,Triennial,Armenia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AUS,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,85.3638886148737,A,Triennial,Australia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AUS,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,70.1723442399101,A,Triennial,Australia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AUT,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,85.297084393063,A,Triennial,Austria,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AUT,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,71.028912494886,A,Triennial,Austria,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AZE,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,34.7335195922694,A,Triennial,Azerbaijan,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AZE,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,14.7893586313223,A,Triennial,Azerbaijan,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BHR,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,58.241179315797396,A,Triennial,Bahrain,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BHR,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,49.8531036751953,A,Triennial,Bahrain,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BGD,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,30.358837945476104,A,Triennial,Bangladesh,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BGD,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,23.242987639506598,A,Triennial,Bangladesh,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BLR,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,55.635644396462105,A,Triennial,Belarus,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BLR,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,42.595766902807,A,Triennial,Belarus,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BEL,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,74.192763772937,A,Triennial,Belgium,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BEL,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,63.4556780731523,A,Triennial,Belgium,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BEN,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,53.02860334881599,A,Triennial,Benin,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BEN,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,43.8000883691695,A,Triennial,Benin,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BOL,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,60.7348210456578,A,Triennial,Bolivia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BOL,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,45.9681595336218,A,Triennial,Bolivia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BIH,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,26.770252633288,A,Triennial,Bosnia and Herzegovina,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BIH,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,12.839809375045899,A,Triennial,Bosnia and Herzegovina,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BWA,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,56.9914855001683,A,Triennial,Botswana,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BWA,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,31.5463395727118,A,Triennial,Botswana,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BRA,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,37.3705024514865,A,Triennial,Brazil,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BRA,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,25.1689183709912,A,Triennial,Brazil,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BGR,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,50.9404242891671,A,Triennial,Bulgaria,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BGR,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,26.776758580488103,A,Triennial,Bulgaria,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BFA,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,60.699124388986505,A,Triennial,Burkina Faso,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BFA,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,43.769415443899,A,Triennial,Burkina Faso,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,KHM,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,57.4699238441784,A,Triennial,Cambodia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,KHM,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,42.6354219300938,A,Triennial,Cambodia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CMR,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,59.318933108479,A,Triennial,Cameroon,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CMR,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,53.439913972345195,A,Triennial,Cameroon,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CAN,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,86.2289562397832,A,Triennial,Canada,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CAN,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,70.803183826337,A,Triennial,Canada,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CAF,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,44.7465702272414,A,Triennial,Central African Republic,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CAF,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,32.1775525821875,A,Triennial,Central African Republic,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TCD,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,32.4188617276031,A,Triennial,Chad,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TCD,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,18.5678791285167,A,Triennial,Chad,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CHL,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,55.009643281417596,A,Triennial,Chile,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CHL,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,40.3869568852106,A,Triennial,Chile,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CHN,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,62.365526241924194,A,Triennial,China,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CHN,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,33.0443256458139,A,Triennial,China,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,COL,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,46.6541765155434,A,Triennial,Colombia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,COL,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,26.869630099132202,A,Triennial,Colombia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,COD,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,39.4373724867226,A,Triennial,"Congo, Dem. Rep.",Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,COD,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,38.1818437959862,A,Triennial,"Congo, Dem. Rep.",Saved any money,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
